2018-08-14 10:05:59.007,51.25,120000
2018-08-14 10:06:06.474,51.5,14000
2018-08-14 10:06:10.035,51.25,100
2018-08-14 10:06:12.105,51.25,2000
2018-08-14 10:06:13.774,51.25,300
2018-08-14 10:06:17.505,51.5,1000
2018-08-14 10:06:19.463,51.25,1000
2018-08-14 10:06:20.474,51.5,3500
2018-08-14 10:06:21.474,51.5,1700
2018-08-14 10:06:22.859,51.5,2000
2018-08-14 10:06:23.474,51.5,100
2018-08-14 10:06:24.886,51.5,100
2018-08-14 10:06:26.218,51.25,500
2018-08-14 10:06:35.965,51.5,500
2018-08-14 10:06:40.308,51.25,1000
2018-08-14 10:06:40.539,51.25,2000
2018-08-14 10:06:43.471,51.5,100
2018-08-14 10:07:00.399,51.25,600
2018-08-14 10:07:11.106,51.25,500
2018-08-14 10:07:11.561,51.25,2000
2018-08-14 10:07:15.417,51.25,800
2018-08-14 10:07:15.644,51.25,100
2018-08-14 10:07:17.069,51.25,300
2018-08-14 10:07:22.094,51.25,200
2018-08-14 10:07:22.524,51.25,200
2018-08-14 10:07:24.505,51.25,5000
2018-08-14 10:07:24.781,51.25,200
2018-08-14 10:07:40.281,51.5,100
2018-08-14 10:07:42.301,51.25,22600
2018-08-14 10:07:42.301,51.25,4600
2018-08-14 10:07:42.301,51.25,300000
2018-08-14 10:07:42.301,51.25,4600
2018-08-14 10:07:42.301,51.25,108200
2018-08-14 10:07:42.301,51.25,128700
2018-08-14 10:07:42.301,51.25,182900
2018-08-14 10:07:42.301,51.25,108400
2018-08-14 10:07:43.781,51.25,17100
2018-08-14 10:07:43.781,51.25,7800
2018-08-14 10:07:43.781,51.25,500
2018-08-14 10:07:43.781,51.25,500
2018-08-14 10:07:43.781,51.25,8200
2018-08-14 10:07:43.781,51.25,23800
2018-08-14 10:07:43.781,51.25,74300
2018-08-14 10:07:43.781,51.25,204300
2018-08-14 10:07:43.781,51.25,1700
2018-08-14 10:07:43.781,51.25,2900
2018-08-14 10:07:43.781,51.25,5000
2018-08-14 10:07:43.781,51.25,500
2018-08-14 10:07:43.781,51.25,100
2018-08-14 10:07:43.781,51.25,100
2018-08-14 10:07:43.781,51.25,500
2018-08-14 10:07:43.781,51.25,12000
2018-08-14 10:07:43.781,51.25,1000
2018-08-14 10:07:43.781,51.25,500
2018-08-14 10:07:43.781,51.25,193000
2018-08-14 10:07:43.781,51.25,1000
2018-08-14 10:07:43.781,51.25,1000
2018-08-14 10:07:43.781,51.25,1000
2018-08-14 10:07:43.781,51.25,7300
2018-08-14 10:07:43.781,51.25,100
2018-08-14 10:07:43.781,51.25,178100
2018-08-14 10:07:43.781,51.25,1000
2018-08-14 10:07:43.781,51.25,5000
2018-08-14 10:07:43.781,51.25,1000
2018-08-14 10:07:43.781,51.25,700
2018-08-14 10:07:43.788,51.25,10000
2018-08-14 10:07:43.788,51.25,400
2018-08-14 10:07:43.788,51.25,2500
2018-08-14 10:07:43.788,51.25,100
2018-08-14 10:07:43.788,51.25,50000
2018-08-14 10:07:43.788,51.25,500
2018-08-14 10:07:43.788,51.25,12000
2018-08-14 10:07:43.788,51.25,1000
2018-08-14 10:07:43.788,51.25,200
2018-08-14 10:07:43.788,51.25,100500
2018-08-14 10:07:43.788,51.25,20000
2018-08-14 10:07:43.788,51.25,400
2018-08-14 10:07:43.788,51.25,47700
2018-08-14 10:07:43.788,51.25,300
2018-08-14 10:07:43.788,51.25,1000
2018-08-14 10:07:43.788,51.25,200
2018-08-14 10:07:43.788,51.25,53200
2018-08-14 10:07:43.791,51.25,55100
2018-08-14 10:07:43.791,51.25,3000
2018-08-14 10:07:43.791,51.25,200
2018-08-14 10:07:43.791,51.25,200
2018-08-14 10:07:43.791,51.25,300
2018-08-14 10:07:43.791,51.25,109300
2018-08-14 10:07:43.791,51.25,1000
2018-08-14 10:07:43.791,51.25,90700
2018-08-14 10:07:43.791,51.25,500
2018-08-14 10:07:43.791,51.25,5000
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,600
2018-08-14 10:07:43.791,51.25,500
2018-08-14 10:07:43.791,51.25,1000
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,1000
2018-08-14 10:07:43.791,51.25,3000
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,3000
2018-08-14 10:07:43.791,51.25,10000
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,1000
2018-08-14 10:07:43.791,51.25,2900
2018-08-14 10:07:43.791,51.25,4000
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,1000
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,1900
2018-08-14 10:07:43.791,51.25,1000
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,200
2018-08-14 10:07:43.791,51.25,6200
2018-08-14 10:07:43.791,51.25,1000
2018-08-14 10:07:43.791,51.25,100
2018-08-14 10:07:43.791,51.25,5000
2018-08-14 10:07:43.792,51.25,100
2018-08-14 10:07:43.792,51.25,2900
2018-08-14 10:07:43.792,51.25,5000
2018-08-14 10:07:43.792,51.25,1000
2018-08-14 10:07:43.792,51.25,300
2018-08-14 10:07:43.792,51.25,500
2018-08-14 10:07:43.792,51.25,100
2018-08-14 10:07:43.792,51.25,500
2018-08-14 10:07:43.792,51.25,500
2018-08-14 10:07:43.792,51.25,1000
2018-08-14 10:07:43.792,51.25,2700
2018-08-14 10:07:43.792,51.25,5000
2018-08-14 10:07:43.792,51.25,200
2018-08-14 10:07:43.792,51.25,10000
2018-08-14 10:07:43.792,51.25,200
2018-08-14 10:07:43.792,51.25,100
2018-08-14 10:07:43.792,51.25,2000
2018-08-14 10:07:43.792,51.25,5000
2018-08-14 10:07:43.792,51.25,100
2018-08-14 10:07:43.792,51.25,5000
2018-08-14 10:07:43.792,51.25,1000
2018-08-14 10:07:43.792,51.25,100
2018-08-14 10:07:43.792,51.25,1000
2018-08-14 10:07:43.792,51.25,10000
2018-08-14 10:07:43.792,51.25,300
2018-08-14 10:07:43.792,51.25,1000
2018-08-14 10:07:43.792,51.25,100
2018-08-14 10:07:43.792,51.25,500
2018-08-14 10:07:43.792,51.25,500
2018-08-14 10:07:43.792,51.25,100
2018-08-14 10:07:43.792,51.25,100
2018-08-14 10:07:43.792,51.25,3000
2018-08-14 10:07:43.792,51.25,5000
2018-08-14 10:07:43.792,51.25,5000
2018-08-14 10:07:43.792,51.25,10900
2018-08-14 10:07:43.792,51.25,1000
2018-08-14 10:07:43.792,51.25,200
2018-08-14 10:07:43.792,51.25,4000
2018-08-14 10:07:43.792,51.25,200
2018-08-14 10:07:43.792,51.25,5300
2018-08-14 10:07:43.792,51.25,100
2018-08-14 10:07:43.792,51.25,100
2018-08-14 10:07:43.792,51.25,200
2018-08-14 10:07:43.792,51.25,500
2018-08-14 10:07:43.792,51.25,200
2018-08-14 10:07:43.792,51.25,300
2018-08-14 10:07:43.792,51.25,500
2018-08-14 10:07:43.792,51.25,100
